twitter.retweet.count,twitter.retweeted.user.name,twitter.retweeted.place.place_type,links.url,interaction.source,twitter.retweet.user.screen_name,twitter.user.description,interaction.geo.latitude,twitter.retweet.user.id_str,twitter.user.verified,klout.amplification,twitter.user.id,twitter.geo.latitude,interaction.geo.longitude,twitter.retweeted.place.country_code,twitter.retweeted.place.url,twitter.place.full_name,twitter.user.listed_count,twitter.retweet.domains,links.retweet_count,twitter.user.url,twitter.user.name,demographic.gender,twitter.place.name,salience.content.entities,twitter.retweet.user.geo_enabled,twitter.retweet.user.statuses_count,twitter.text,twitter.place.id,twitter.mentions,twitter.retweeted.place.name,twitter.user.id_str,twitter.retweet.user.lang,twitter.id,twitter.retweet.user.utc_offset,twitter.retweeted.user.listed_count,twitter.retweeted.user.utc_offset,twitter.source,klout.score,interaction.author.username,twitter.retweeted.user.id,twitter.geo.longitude,twitter.place.url,twitter.retweeted.user.followers_count,trends.type,links.created_at,twitter.retweet.user.created_at,twitter.retweeted.user.friends_count,interaction.created_at,salience.content.topics,twitter.place.country,twitter.retweet.text,twitter.links,twitter.user.statuses_count,twitter.domains,twitter.retweet.links,twitter.user.followers_count,interaction.author.link,trends.source,twitter.retweet.user.id,interaction.type,klout.true_reach,interaction.id,twitter.retweet.user.followers_count,links.title,twitter.retweet.created_at,trends.content,twitter.retweeted.created_at,twitter.user.time_zone,twitter.retweeted.place.country,twitter.place.place_type,twitter.retweeted.user.location,klout.network,twitter.user.friends_count,twitter.retweet.source,interaction.link,twitter.retweet.user.listed_count,twitter.retweet.id,twitter.retweet.user.location,twitter.retweet.user.description,twitter.retweeted.geo.latitude,twitter.retweeted.user.url,twitter.retweeted.geo.longitude,twitter.user.screen_name,interaction.author.id,twitter.retweet.user.url,twitter.user.location,twitter.in_reply_to_screen_name,twitter.retweet.user.friends_count,interaction.tags,twitter.retweeted.user.time_zone,twitter.retweeted.place.id,interaction.author.avatar,language.tag,twitter.user.created_at,twitter.retweeted.user.statuses_count,twitter.user.geo_enabled,twitter.retweet.mentions,twitter.retweeted.user.description,interaction.content,twitter.retweeted.user.screen_name,twitter.retweet.user.time_zone,language.confidence,twitter.user.lang,klout.topics,twitter.in_reply_to_status_id,twitter.in_reply_to_user_id,twitter.place.country_code,salience.content.sentiment,twitter.retweeted.user.geo_enabled,twitter.retweeted.source,twitter.retweeted.user.created_at,twitter.user.utc_offset,twitter.retweeted.user.lang,interaction.author.name,twitter.retweeted.user.verified,twitter.created_at,twitter.retweet.user.name,twitter.retweeted.place.full_name,twitter.retweeted.id,twitter.retweeted.user.id_str
"","","","","Twitter for iPad","","PVV Stemmer | Geïnteresseerd in politiek, geschiedenis, Apple, ipad, iphone, boeken. | Pim Fortuyn en Geert Wilders","","","",2,216473313,"","","","","",12,"","","","Burger","","","","","","#sns gaat  #failliet snel #geld  #pinnen maar er staat een lange rij voor mij en hopelijk is de automaat niet leeg. http://t.co/nvbUPsZo","","","","216473313","","223760235649699841","","","","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",11,"Nederlander1976","","","","","","","","","Fri, 13 Jul 2012 12:46:12 +0000","","","","",3351,"","",1896,"http://twitter.com/Nederlander1976","","","twitter",11,"1e1cce8b9d44a200e0743f2a4d45d622","","","","","","Greenland","","","",0.66,1892,"","http://twitter.com/Nederlander1976/statuses/223760235649699841","","","","","","","","Nederlander1976",216473313,"","twitterland","","","[""Rabobank""]","","","http://a0.twimg.com/profile_images/1600110243/image_normal.jpg","nl","Tue, 16 Nov 2010 20:41:49 +0000","",true,"","","#sns gaat  #failliet snel #geld  #pinnen maar er staat een lange rij voor mij en hopelijk is de automaat niet leeg. http://t.co/nvbUPsZo","","",100,"nl","","","","","","","","",-10800,"","Burger","","Fri, 13 Jul 2012 12:46:12 +0000","","","",""
"","","","","TweetDeck","","Een dag niet geademd is een dag niet geleefd","","","",3,213786976,"","","","","","","","","","Remco Timmer","male","","","","","Zo even naar Rabobank met mn kapotte pas","","","","213786976","","223762261272039424","","","","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",22,"RemcoT95","","","","","","","","","Fri, 13 Jul 2012 12:54:15 +0000","","","","",8216,"","",105,"http://twitter.com/RemcoT95","","","twitter",87,"1e1cce9d9b83a580e074240b9bedd0ae","","","","","","Amsterdam","","","",4.86,93,"","http://twitter.com/RemcoT95/statuses/223762261272039424","","","","","","","","RemcoT95",213786976,"","","","","[""Rabobank""]","","","http://a0.twimg.com/profile_images/2374158248/bpgop708wzlq39tevas0_normal.jpeg","nl","Tue, 09 Nov 2010 20:09:29 +0000","","","","","Zo even naar Rabobank met mn kapotte pas","","",100,"en","","","","","","","","",3600,"","Remco Timmer","","Fri, 13 Jul 2012 12:54:15 +0000","","","",""
"","","","","web","","","","","",15,622159387,"","","","","","","","","","Akif","male","","","","","@ABNAMRO En in die tussentijd heb ik me al aangemeld bij ING en mijn pas direct ontvangen.","","[""ABNAMRO""]","","622159387","","223769024562077696","","","","web",36,"4534merkez","","","","","","","","","Fri, 13 Jul 2012 13:21:07 +0000","","","","",126,"","",5,"http://twitter.com/4534merkez","","","twitter",153,"1e1cced9a8bea380e0744dfafb6c471e","","","","","","","","","",13.78,4,"","http://twitter.com/4534merkez/statuses/223769024562077696","","","","","","","","4534merkez",622159387,"","","ABNAMRO","","[""Rabobank""]","","","http://a0.twimg.com/profile_images/2370726034/2ev5a2p5hfckcjw74daf_normal.jpeg","nl","Fri, 29 Jun 2012 19:05:17 +0000","","","","","@ABNAMRO En in die tussentijd heb ik me al aangemeld bij ING en mijn pas direct ontvangen.","","",100,"nl","","","2270841","","","","","","","","Akif","","Fri, 13 Jul 2012 13:21:07 +0000","","","",""
"","","","","web","","Follow me\r\nFootballeur !!\r\nStains ... \r\nOfficial twitter","","","",26,360577959,"","","","","","","","","http://www.facebook.com/dust.ricardo","Le lion Indomptable!","","","","","","@Mandanda16 Loool abn c koi ton equipe concretement ( fais pas le mec qui fais des surprises ) loooool","","[""Mandanda16""]","","360577959","","223772354348728320","","","","web",47,"dustricardo1","","","","","","","","","Fri, 13 Jul 2012 13:34:21 +0000","","","","",8446,"","",89,"http://twitter.com/dustricardo1","","","twitter",1302,"1e1ccef73ceaac80e074daf12cb5d7be","","","","","","Athens","","","",27.59,70,"","http://twitter.com/dustricardo1/statuses/223772354348728320","","","","","","","","dustricardo1",360577959,"","","Mandanda16","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2393846060/bb0a82yfihxl8eoivf5u_normal.jpeg","fr","Tue, 23 Aug 2011 12:43:38 +0000","","","","","@Mandanda16 Loool abn c koi ton equipe concretement ( fais pas le mec qui fais des surprises ) loooool","","",100,"fr","","223771995395989506","353027258","",-6,"","","",7200,"","Le lion Indomptable!","","Fri, 13 Jul 2012 13:34:21 +0000","","","",""
"","","","","Twitter for iPhone","","#FuckSwag","","","",3,134532811,"","","","","","","","","http://www.dj-jacka.com","Fabrizio","","","","","","Kaulo ING zeggen ze me bankpas is niet meer geblokkeerd.. Kan ik nog steeds niet pinnen..","","","","134532811","","223779950245838849","","","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36,"Faberge_","","","","","","","","","Fri, 13 Jul 2012 14:04:32 +0000","","","","",16028,"","",431,"http://twitter.com/Faberge_","","","twitter",479,"1e1ccf3ab3f5a800e074baaca6a806d8","","","","","","Greenland","","","",11.06,265,"","http://twitter.com/Faberge_/statuses/223779950245838849","","","","","","","","Faberge_",134532811,"","Pizzeria","","","[""Rabobank""]","","","http://a0.twimg.com/profile_images/2386686024/image_normal.jpg","nl","Sun, 18 Apr 2010 18:03:16 +0000","",true,"","","Kaulo ING zeggen ze me bankpas is niet meer geblokkeerd.. Kan ik nog steeds niet pinnen..","","",100,"en","[""facebook"",""los angeles angels"",""heaven"",""temple""]","","","","","","","",-10800,"","Fabrizio","","Fri, 13 Jul 2012 14:04:32 +0000","","","",""
"","","","","web","","Amsterdamse Noordeling. Inspirerende, gekke, drukke creatieveling op gebied van marketing en communicatie. Schildert,acteert tussendoor ook nog.  Ask me!","","","",2,156637106,"","","","","","","","","","Edith Meeuwis","","","","","","#VRIJDAG DE13DE: RABO slikt ABN-AMRO pas in. SHIT.  Bijna trapval nr2.OEI.\neiwit shake smaakt niet. GETV. Wat volgt nog, straks deel 2","","","","156637106","","223781339630014465","","","","web",15,"edithmeeuwis","","","","","","","","","Fri, 13 Jul 2012 14:10:03 +0000","[{""name"":""Banking"",""score"":0.48129141330719,""hits"":0}]","","","",466,"","",119,"http://twitter.com/edithmeeuwis","","","twitter",24,"1e1ccf47089eaf80e074bb2ba50857ea","","","","","","Greenland","","","",2.47,120,"","http://twitter.com/edithmeeuwis/statuses/223781339630014465","","","","","","","","edithmeeuwis",156637106,"","Assen ","","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/1431867745/krullen_kort_normal.jpg","","Thu, 17 Jun 2010 13:37:05 +0000","",true,"","","#VRIJDAG DE13DE: RABO slikt ABN-AMRO pas in. SHIT.  Bijna trapval nr2.OEI.\neiwit shake smaakt niet. GETV. Wat volgt nog, straks deel 2","","","","en","","","","",0,"","","",-10800,"","Edith Meeuwis","","Fri, 13 Jul 2012 14:10:03 +0000","","","",""
"","","","","Twitter for BlackBerry®","","BB: 25EAF809                                                                                Follow me bro  @Faberge_ !!!!!!   ","","","",4,225697787,"","","","","","","","","http://www.teamtweetjail.nl","Jy mag het zeggen","","","","","","""@Faberge_: Kaulo ING zeggen ze me bankpas is niet meer geblokkeerd.. Kan ik nog steeds niet pinnen.."" Je moet ook saldo hebben ;)","","[""Faberge_""]","","225697787","","223783375658426368","","","","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",30,"Raymonnn__","","","","","","","","","Fri, 13 Jul 2012 14:18:09 +0000","","","","",4215,"","",127,"http://twitter.com/Raymonnn__","","","twitter",154,"1e1ccf59237aa680e0746243a9cb81be","","","","","","Greenland","","","",8.38,184,"","http://twitter.com/Raymonnn__/statuses/223783375658426368","","","","","","","","Raymonnn__",225697787,"","Always moving..","","","[""Rabobank""]","","","http://a0.twimg.com/profile_images/2269753630/netjes_20toghh_normal.jpg","nl","Sun, 12 Dec 2010 06:40:12 +0000","","","","","""@Faberge_: Kaulo ING zeggen ze me bankpas is niet meer geblokkeerd.. Kan ik nog steeds niet pinnen.."" Je moet ook saldo hebben ;)","","",100,"en","[""money""]","","","","","","","",-10800,"","Jy mag het zeggen","","Fri, 13 Jul 2012 14:18:09 +0000","","","",""
0,"Rabobank Borger","","","Mobile Web","GrethaBV","","","282247311","",4,"","","","","","","","","","","","","","","",1306,"","","","","","nl","223791303559872514",3600,16,-10800,"",26,"GrethaBV",236880521,"","",532,"","","Thu, 14 Apr 2011 21:01:46 +0000",211,"Fri, 13 Jul 2012 14:49:39 +0000","","","Pas op voor e-mails die lijken alsof ze van Rabobank zijn, maar ongeloofwaardige producten aanbieden OF vragen in te loggen. Nooit doen!","","","","","","http://twitter.com/GrethaBV","",282247311,"twitter",92,"1e1ccf9f8beca380e074f3bc01f4097a",303,"","Fri, 13 Jul 2012 14:49:39 +0000","","Fri, 13 Jul 2012 14:41:40 +0000","","","","Rabobank Borger-Klenckeland",6.66,"","<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","http://twitter.com/GrethaBV/statuses/223791303559872514",4,"223791303559872514","","Rabobank Borger-Klenckeland  | FFP | Private Banking | Golfen | Hardlopen | Films | Netwerken | Mama | Ethiopie | Schminken | MTB","","http://www.rabobank.nl/borger-klenckeland","","",282247311,"","","",280,"[""Rabobank""]","Greenland","","http://a0.twimg.com/profile_images/1695169904/Peet_en_Greet_normal.JPG","nl","",424,"","","De bank voor Borger, Odoorn, Nieuw-Buinen, Valthermond, Exloo, 1e&2e Exloërmond, Erm, Sleen, Schoonoord, Oosterhesselen, Aalden, Zweeloo en alles daar tussen.","RT @RaboBorger: Pas op voor e-mails die lijken alsof ze van Rabobank zijn, maar ongeloofwaardige producten aanbieden OF vragen in te log ...","RaboBorger","Amsterdam",94,"","","","","","","","web","Tue, 11 Jan 2011 15:44:40 +0000","","en","Gretha","","","Gretha","","223789293481627651","236880521"
2,"Rabobank Borger","","","Twitter for Mac","Ricksel","","","28297334","",10,"","","","","","","","","","","","","","",true,17596,"","","","","","nl","223792074619752449",3600,16,-10800,"",40,"Ricksel",236880521,"","",532,"","","Thu, 02 Apr 2009 07:00:15 +0000",211,"Fri, 13 Jul 2012 14:52:43 +0000","","","Pas op voor e-mails die lijken alsof ze van Rabobank zijn, maar ongeloofwaardige producten aanbieden OF vragen in te loggen. Nooit doen!","","","","","","http://twitter.com/Ricksel","",28297334,"twitter",419,"1e1ccfa666aeaf80e074b1ff41b2d674",365,"","Fri, 13 Jul 2012 14:52:43 +0000","","Fri, 13 Jul 2012 14:41:40 +0000","","","","Rabobank Borger-Klenckeland",19.41,"","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","http://twitter.com/Ricksel/statuses/223792074619752449",9,"223792074619752449","Stadskanaal","Eigenaar @RickselHosting en is vrijwilliger bij @RTVStadskanaal Redactie locatie techniek & productie","","http://www.rabobank.nl/borger-klenckeland","","",28297334,"http://www.rickselhosting.nl","","",416,"[""Rabobank""]","Greenland","","http://a0.twimg.com/profile_images/2319473869/qbjuiddqf1sp018x5y45_normal.jpeg","nl","",424,"","","De bank voor Borger, Odoorn, Nieuw-Buinen, Valthermond, Exloo, 1e&2e Exloërmond, Erm, Sleen, Schoonoord, Oosterhesselen, Aalden, Zweeloo en alles daar tussen.","RT @RaboBorger: Pas op voor e-mails die lijken alsof ze van Rabobank zijn, maar ongeloofwaardige producten aanbieden OF vragen in te log ...","RaboBorger","Amsterdam",94,"","[""laptops""]","","","","","","web","Tue, 11 Jan 2011 15:44:40 +0000","","en","Eric Koops","","","Eric Koops","","223789293481627651","236880521"
3,"Rabobank Borger","","","Twitter for iPhone","WimJES","","","232942741","",7,"","","","","","","","","","","","","","",true,2484,"","","","","","en","223792327108468736","",16,-10800,"",40,"WimJES",236880521,"","",532,"","","Sat, 01 Jan 2011 20:34:37 +0000",211,"Fri, 13 Jul 2012 14:53:43 +0000","","","Pas op voor e-mails die lijken alsof ze van Rabobank zijn, maar ongeloofwaardige producten aanbieden OF vragen in te loggen. Nooit doen!","","","","","","http://twitter.com/WimJES","",232942741,"twitter",490,"1e1ccfa8a2e3a580e074b6109b1955d4",509,"","Fri, 13 Jul 2012 14:53:43 +0000","","Fri, 13 Jul 2012 14:41:40 +0000","","","","Rabobank Borger-Klenckeland",18.79,"","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","http://twitter.com/WimJES/statuses/223792327108468736",8,"223792327108468736","","Jansen EventSportmanagement.  adviesburo Bejan. Sleen. Wielrennen. bejan-ghost mtb team. trijntje, ilse, mirte, anouk.","","http://www.rabobank.nl/borger-klenckeland","","",232942741,"","","",420,"[""Rabobank""]","Greenland","","http://a0.twimg.com/profile_images/1204992903/vz2_pk_site_api_normal.jpg","nl","",424,"","","De bank voor Borger, Odoorn, Nieuw-Buinen, Valthermond, Exloo, 1e&2e Exloërmond, Erm, Sleen, Schoonoord, Oosterhesselen, Aalden, Zweeloo en alles daar tussen.","RT @RaboBorger: Pas op voor e-mails die lijken alsof ze van Rabobank zijn, maar ongeloofwaardige producten aanbieden OF vragen in te log ...","RaboBorger","",94,"","","","","","","","web","Tue, 11 Jan 2011 15:44:40 +0000","","en","Wim Jansen","","","Wim Jansen","","223789293481627651","236880521"
4,"Rabobank Borger","","","Twitter for iPhone","DribbelTimmer","","","621095461","",2,"","","","","","","","","","","","male","","","",106,"","","","","","nl","223793186571698177","",16,-10800,"",12,"DribbelTimmer",236880521,"","",532,"","","Thu, 28 Jun 2012 15:48:20 +0000",211,"Fri, 13 Jul 2012 14:57:08 +0000","","","Pas op voor e-mails die lijken alsof ze van Rabobank zijn, maar ongeloofwaardige producten aanbieden OF vragen in te loggen. Nooit doen!","","","","","","http://twitter.com/DribbelTimmer","",621095461,"twitter",6,"1e1ccfb045ebaa00e074a3479974f904",16,"","Fri, 13 Jul 2012 14:57:08 +0000","","Fri, 13 Jul 2012 14:41:40 +0000","","","","Rabobank Borger-Klenckeland",1.32,"","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","http://twitter.com/DribbelTimmer/statuses/223793186571698177","","223793186571698177","","Retropop, Zalavolbate, Voetbal, Wielrennen, Fotografie, Emmen, Indy en Senn\r\nIk tweet hier op persoonlijke titel","","http://www.rabobank.nl/borger-klenckeland","","",621095461,"","","",55,"[""Rabobank""]","Greenland","","http://a0.twimg.com/profile_images/2350125615/image_normal.jpg","nl","",424,"","","De bank voor Borger, Odoorn, Nieuw-Buinen, Valthermond, Exloo, 1e&2e Exloërmond, Erm, Sleen, Schoonoord, Oosterhesselen, Aalden, Zweeloo en alles daar tussen.","RT @RaboBorger: Pas op voor e-mails die lijken alsof ze van Rabobank zijn, maar ongeloofwaardige producten aanbieden OF vragen in te log ...","RaboBorger","",94,"","","","","","","","web","Tue, 11 Jan 2011 15:44:40 +0000","","en","Henk Timmer","","","Henk Timmer","","223789293481627651","236880521"
7,"Rabobank Borger","","","Twitter for Android","HenriettePE","","","230242635","",2,"","","","","","","","","","","","","","",true,707,"","","","","","en","223807358076321793",3600,16,-10800,"",14,"HenriettePE",236880521,"","",532,"","","Fri, 24 Dec 2010 18:33:12 +0000",211,"Fri, 13 Jul 2012 15:53:26 +0000","","","Pas op voor e-mails die lijken alsof ze van Rabobank zijn, maar ongeloofwaardige producten aanbieden OF vragen in te loggen. Nooit doen!","","","","","","http://twitter.com/HenriettePE","",230242635,"twitter",13,"1e1cd02e1d09af00e07413c53a802e20",55,"","Fri, 13 Jul 2012 15:53:26 +0000","","Fri, 13 Jul 2012 14:41:40 +0000","","","","Rabobank Borger-Klenckeland",1.92,"","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://twitter.com/HenriettePE/statuses/223807358076321793","","223807358076321793","Veendam","","","http://www.rabobank.nl/borger-klenckeland","","",230242635,"","","",104,"[""Rabobank""]","Greenland","","http://a0.twimg.com/profile_images/2385076391/zljjquvgq8nj35ceeifs_normal.jpeg","nl","",424,"","","De bank voor Borger, Odoorn, Nieuw-Buinen, Valthermond, Exloo, 1e&2e Exloërmond, Erm, Sleen, Schoonoord, Oosterhesselen, Aalden, Zweeloo en alles daar tussen.","RT @RaboBorger: Pas op voor e-mails die lijken alsof ze van Rabobank zijn, maar ongeloofwaardige producten aanbieden OF vragen in te log ...","RaboBorger","Amsterdam",94,"","","","","","","","web","Tue, 11 Jan 2011 15:44:40 +0000","","en","Henriëtte Piening","","","Henriëtte Piening","","223789293481627651","236880521"
9,"Rabobank Borger","","","Twitter for Android","WJalving","","","330563352","",4,"","","","","","","","","","","","","","",true,138,"","","","","","en","223808547618684928","",16,-10800,"",22,"WJalving",236880521,"","",532,"","","Wed, 06 Jul 2011 20:18:58 +0000",211,"Fri, 13 Jul 2012 15:58:10 +0000","","","Pas op voor e-mails die lijken alsof ze van Rabobank zijn, maar ongeloofwaardige producten aanbieden OF vragen in te loggen. Nooit doen!","","","","","","http://twitter.com/WJalving","",330563352,"twitter",36,"1e1cd038b179a500e074df9c81ac97d0",68,"","Fri, 13 Jul 2012 15:58:10 +0000","","Fri, 13 Jul 2012 14:41:40 +0000","","","","Rabobank Borger-Klenckeland",5.59,"","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://twitter.com/WJalving/statuses/223808547618684928",1,"223808547618684928","Emmen","Op zoek naar een superbaan als hr-manager, teamleider, leanconsultant of een combinatie van voorgaande | levensgenieter | moeder | activiteitencommissie DIZ |","","http://www.rabobank.nl/borger-klenckeland","","",330563352,"","","",187,"[""Rabobank""]","Greenland","","http://a0.twimg.com/profile_images/1874565494/27cf529__2__normal.JPG","nl","",424,"","","De bank voor Borger, Odoorn, Nieuw-Buinen, Valthermond, Exloo, 1e&2e Exloërmond, Erm, Sleen, Schoonoord, Oosterhesselen, Aalden, Zweeloo en alles daar tussen.","RT @RaboBorger: Pas op voor e-mails die lijken alsof ze van Rabobank zijn, maar ongeloofwaardige producten aanbieden OF vragen in te log ...","RaboBorger","",94,"","","","","","","","web","Tue, 11 Jan 2011 15:44:40 +0000","","en","Wendy Timmer-Jalving","","","Wendy Timmer-Jalving","","223789293481627651","236880521"
"","","","","UberSocial for BlackBerry","","#BananaEatingMonkeyz #SwaggerVanEenZakenman #NattekrantMovement #TAKAYNA #BaasMetGroeneSokken!","","","",4,113068085,"","","","","","","","","http://www.benopmebullshit.nl","ChuckyB | The kidd B","","","","","","Het enige goeie aan tholen is is dat je in dit gat bij de rabobank 5euro kunt pinnen #kankahleipouwe","","","","113068085","","223810671710711809","","","","<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",27,"ThekiddB","","","","","","","","","Fri, 13 Jul 2012 16:06:36 +0000","","","","",2064,"","",101,"http://twitter.com/ThekiddB","","","twitter",102,"1e1cd04b8b10ae00e0743f67dd67c45c","","","","","","","","","",7.37,102,"","http://twitter.com/ThekiddB/statuses/223810671710711809","","","","","","","","ThekiddB",113068085,"","Op M'n Bullshit!!","","","[""Rabobank""]","","","http://a0.twimg.com/profile_images/1796905301/333923895_normal.jpg","nl","Wed, 10 Feb 2010 16:04:02 +0000","","","","","Het enige goeie aan tholen is is dat je in dit gat bij de rabobank 5euro kunt pinnen #kankahleipouwe","","",100,"en","","","","","","","","","","","ChuckyB | The kidd B","","Fri, 13 Jul 2012 16:06:36 +0000","","","",""
"","","","","web","","19 Jaar, Student middelbare Hotelschool. Gezelligheidsmens. Music was my first love, and it will be my last!","","","",6,102062054,"","","","","",1,"","","","Joey Sandmann","","","","","","Top gereden @zeeuwseleeuw jammer dat de NOS alleen maar naar Rabobank kijkt tijdens de koers, en daarna pas naar jullie kijkt..","","[""zeeuwseleeuw""]","","102062054","","223811744840155137","","","","web",32,"Sandmann93","","","","","","","","","Fri, 13 Jul 2012 16:10:52 +0000","","","","",23686,"","",141,"http://twitter.com/Sandmann93","","","twitter",146,"1e1cd0551478ae00e074d9a76b782a9e","","","","","","Paris","","","",9.74,156,"","http://twitter.com/Sandmann93/statuses/223811744840155137","","","","","","","","Sandmann93",102062054,"","Spijkenisse, NL","","","[""Rabobank""]","","","http://a0.twimg.com/profile_images/2372496567/isxbg2excolxybj5z6jq_normal.jpeg","nl","Tue, 05 Jan 2010 13:34:02 +0000","","","","","Top gereden @zeeuwseleeuw jammer dat de NOS alleen maar naar Rabobank kijkt tijdens de koers, en daarna pas naar jullie kijkt..","","",100,"en","[""idd""]","","","","","","","",3600,"","Joey Sandmann","","Fri, 13 Jul 2012 16:10:52 +0000","","","",""
"","","","","Twitter for iPhone","","Ornella Breezy !!! Complétement Crazy de Queen Beyoncé !!! 100% avec #BeyHive #TeamBreezy !!! Follow Back !!! \nSimplement Moi !!!",48.93342282,"","",4,497025322,48.93342282,2.51486335,"","","Sevran, Seine-Saint-Denis","","","","","Ornella Breezy Bee","","Sevran","","","","@JordyNemba Abn oh j'avait pas","923858b84ca26a36","[""JordyNemba""]","","497025322","","223812133455015937","","","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",22,"OrnellaBreezy","",2.51486335,"http://api.twitter.com/1/geo/id/923858b84ca26a36.json","","","","","","Fri, 13 Jul 2012 16:12:25 +0000","","France","","",775,"","",88,"http://twitter.com/OrnellaBreezy","","","twitter",32,"1e1cd0588b63aa80e074ca677efe4a30","","","","","","","","city","",5.95,213,"","http://twitter.com/OrnellaBreezy/statuses/223812133455015937","","","","","","","","OrnellaBreezy",497025322,"","Paris, Sevran rougemont","JordyNemba","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2391678543/image_normal.jpg","fr","Sun, 19 Feb 2012 14:49:50 +0000","",true,"","","@JordyNemba Abn oh j'avait pas","","",61,"fr","[""#teambreezy""]","223810659547217921","613919449","FR",-9,"","","","","","Ornella Breezy Bee","","Fri, 13 Jul 2012 16:12:25 +0000","","","",""
